_meta,end,min_kWh,site,start,_items,_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,userID.1
,,,,,,5c2e89aff9af8b13dab0793b,39.0,"Tue, 27 Nov 2018 16:31:20 GMT","Tue, 27 Nov 2018 23:39:29 GMT","Tue, 27 Nov 2018 23:39:16 GMT",5.227,2_39_79_376_2018-11-27 16:31:19.670464,2.0,CA-324,2-39-79-376,America/Los_Angeles,1097.0,,600.0,12.0,20.0,516.0,"Tue, 27 Nov 2018 16:31:42 GMT",True,"Wed, 28 Nov 2018 01:07:20 GMT",1097.0
,,,,,,5c2e89aff9af8b13dab0793c,39.0,"Tue, 27 Nov 2018 16:39:05 GMT","Wed, 28 Nov 2018 02:46:16 GMT","Wed, 28 Nov 2018 02:46:14 GMT",20.338,2_39_78_360_2018-11-27 16:39:04.571810,2.0,CA-322,2-39-78-360,America/Los_Angeles,22.0,,350.0,31.5,90.0,626.0,"Tue, 27 Nov 2018 16:39:39 GMT",True,"Wed, 28 Nov 2018 03:05:05 GMT",22.0
,,,,,,,,,,,,,,,,,,,350.0,31.5,90.0,294.0,"Tue, 27 Nov 2018 17:26:13 GMT",True,"Tue, 27 Nov 2018 21:33:05 GMT",22.0
,,,,,,,,,,,,,,,,,,,350.0,31.5,90.0,611.0,"Tue, 27 Nov 2018 17:28:00 GMT",True,"Wed, 28 Nov 2018 02:50:05 GMT",22.0
,,,,,,,,,,,,,,,,,,,350.0,31.5,90.0,611.0,"Tue, 27 Nov 2018 21:05:13 GMT",True,"Wed, 28 Nov 2018 02:50:05 GMT",22.0
,,,,,,,,,,,,,,,,,,,350.0,31.5,90.0,611.0,"Wed, 28 Nov 2018 01:07:49 GMT",True,"Wed, 28 Nov 2018 02:50:05 GMT",22.0
,,,,,,5c2e89aff9af8b13dab0793d,39.0,"Tue, 27 Nov 2018 16:44:28 GMT","Wed, 28 Nov 2018 03:51:59 GMT","Wed, 28 Nov 2018 03:51:51 GMT",36.241,2_39_78_363_2018-11-27 16:44:28.111106,2.0,CA-320,2-39-78-363,America/Los_Angeles,1086.0,,400.0,40.0,100.0,422.0,"Tue, 27 Nov 2018 16:48:39 GMT",True,"Tue, 27 Nov 2018 23:46:28 GMT",1086.0
,,,,,,,,,,,,,,,,,,,400.0,75.2,188.0,426.0,"Tue, 27 Nov 2018 16:48:56 GMT",True,"Tue, 27 Nov 2018 23:50:28 GMT",1086.0
,,,,,,5c2e89aff9af8b13dab0793e,39.0,"Tue, 27 Nov 2018 16:44:59 GMT","Wed, 28 Nov 2018 02:55:58 GMT","Wed, 28 Nov 2018 02:55:52 GMT",1.62,2_39_78_365_2018-11-27 16:44:59.327060,2.0,CA-321,2-39-78-365,America/Los_Angeles,634.0,,225.0,2.25,10.0,29.0,"Tue, 27 Nov 2018 16:45:19 GMT",True,"Tue, 27 Nov 2018 17:13:59 GMT",634.0
,,,,,,,,,,,,,,,,,,,225.0,2.25,10.0,310.0,"Tue, 27 Nov 2018 17:13:11 GMT",True,"Tue, 27 Nov 2018 21:54:59 GMT",634.0
,,,,,,,,,,,,,,,,,,,225.0,2.25,10.0,531.0,"Tue, 27 Nov 2018 21:47:49 GMT",True,"Wed, 28 Nov 2018 01:35:59 GMT",634.0
,,,,,,,,,,,,,,,,,,,225.0,2.25,10.0,531.0,"Tue, 27 Nov 2018 21:47:56 GMT",True,"Wed, 28 Nov 2018 01:35:59 GMT",634.0
,,,,,,5c2e89aff9af8b13dab0793f,39.0,"Tue, 27 Nov 2018 16:46:28 GMT","Wed, 28 Nov 2018 01:08:47 GMT","Tue, 27 Nov 2018 22:44:53 GMT",5.334,2_39_78_367_2018-11-27 16:46:28.247422,2.0,CA-494,2-39-78-367,America/Los_Angeles,1110.0,,400.0,32.0,80.0,471.0,"Tue, 27 Nov 2018 16:46:35 GMT",True,"Wed, 28 Nov 2018 00:37:28 GMT",1110.0
,,,,,,5c2e89aff9af8b13dab07940,39.0,"Tue, 27 Nov 2018 16:47:13 GMT","Wed, 28 Nov 2018 00:14:16 GMT","Tue, 27 Nov 2018 18:31:08 GMT",1.655,2_39_92_442_2018-11-27 16:47:13.041122,2.0,CA-498,2-39-92-442,America/Los_Angeles,,,,,,,,,,
,,,,,,5c2e89aff9af8b13dab07941,39.0,"Tue, 27 Nov 2018 16:48:16 GMT","Wed, 28 Nov 2018 04:03:31 GMT","Tue, 27 Nov 2018 18:56:12 GMT",6.184,2_39_129_17_2018-11-27 16:48:15.693319,2.0,CA-307,2-39-129-17,America/Los_Angeles,567.0,,333.0,9.99,30.0,155.0,"Tue, 27 Nov 2018 16:48:29 GMT",True,"Tue, 27 Nov 2018 19:23:16 GMT",567.0
,,,,,,5c2e89aff9af8b13dab07942,39.0,"Tue, 27 Nov 2018 16:51:39 GMT","Wed, 28 Nov 2018 02:48:30 GMT","Tue, 27 Nov 2018 21:55:20 GMT",10.709,2_39_79_381_2018-11-27 16:51:39.488709,2.0,CA-490,2-39-79-381,America/Los_Angeles,1102.0,,250.0,15.0,60.0,519.0,"Tue, 27 Nov 2018 16:52:52 GMT",True,"Wed, 28 Nov 2018 01:30:39 GMT",1102.0
,,,,,,5c2e89aff9af8b13dab07943,39.0,"Tue, 27 Nov 2018 16:52:40 GMT","Wed, 28 Nov 2018 02:34:42 GMT","Tue, 27 Nov 2018 19:40:06 GMT",13.967,2_39_88_24_2018-11-27 16:52:40.131740,2.0,CA-314,2-39-88-24,America/Los_Angeles,945.0,,600.0,30.0,50.0,633.0,"Tue, 27 Nov 2018 16:52:57 GMT",True,"Wed, 28 Nov 2018 03:25:40 GMT",945.0
,,,,,,5c2e89aff9af8b13dab07944,39.0,"Tue, 27 Nov 2018 16:55:43 GMT","Tue, 27 Nov 2018 21:36:01 GMT","Tue, 27 Nov 2018 17:26:57 GMT",0.839,2_39_89_439_2018-11-27 16:55:42.559330,2.0,CA-501,2-39-89-439,America/Los_Angeles,,,,,,,,,,
,,,,,,5c2e89aff9af8b13dab07945,39.0,"Tue, 27 Nov 2018 16:59:04 GMT","Wed, 28 Nov 2018 01:56:53 GMT","Tue, 27 Nov 2018 21:03:30 GMT",19.04,2_39_88_438_2018-11-27 16:59:03.677989,2.0,CA-502,2-39-88-438,America/Los_Angeles,1104.0,,250.0,25.0,100.0,294.0,"Tue, 27 Nov 2018 16:59:29 GMT",True,"Tue, 27 Nov 2018 21:53:04 GMT",1104.0
,,,,,,5c2e89aff9af8b13dab07946,39.0,"Tue, 27 Nov 2018 17:09:04 GMT","Wed, 28 Nov 2018 02:22:05 GMT","Wed, 28 Nov 2018 02:23:03 GMT",11.87,2_39_78_362_2018-11-27 17:09:04.458039,2.0,CA-496,2-39-78-362,America/Los_Angeles,564.0,,231.0,18.48,80.0,341.0,"Tue, 27 Nov 2018 17:30:01 GMT",True,"Tue, 27 Nov 2018 22:50:04 GMT",564.0
,,,,,,,,,,,,,,,,,,,231.0,18.48,80.0,551.0,"Wed, 28 Nov 2018 01:08:46 GMT",True,"Wed, 28 Nov 2018 02:20:04 GMT",564.0
,,,,,,5c2e89aff9af8b13dab07947,39.0,"Tue, 27 Nov 2018 17:23:43 GMT","Wed, 28 Nov 2018 00:41:08 GMT","Tue, 27 Nov 2018 19:20:21 GMT",4.793,2_39_138_566_2018-11-27 17:23:42.678909,2.0,CA-512,2-39-138-566,America/Los_Angeles,743.0,,400.0,8.0,20.0,62.0,"Tue, 27 Nov 2018 17:24:30 GMT",True,"Tue, 27 Nov 2018 18:25:43 GMT",743.0
,,,,,,,,,,,,,,,,,,,400.0,8.0,20.0,404.0,"Tue, 27 Nov 2018 17:24:40 GMT",True,"Wed, 28 Nov 2018 00:07:43 GMT",743.0
,,,,,,5c2e89aff9af8b13dab07948,39.0,"Tue, 27 Nov 2018 17:29:35 GMT","Wed, 28 Nov 2018 00:53:50 GMT","Tue, 27 Nov 2018 23:55:02 GMT",7.9,2_39_79_383_2018-11-27 17:29:35.429523,2.0,CA-492,2-39-79-383,America/Los_Angeles,1154.0,,400.0,36.0,90.0,456.0,"Tue, 27 Nov 2018 17:29:45 GMT",True,"Wed, 28 Nov 2018 01:05:35 GMT",1154.0
,,,,,,5c2e89aff9af8b13dab07949,39.0,"Tue, 27 Nov 2018 17:31:23 GMT","Wed, 28 Nov 2018 02:54:42 GMT","Wed, 28 Nov 2018 01:11:11 GMT",4.306,2_39_124_22_2018-11-27 17:31:23.426100,2.0,CA-312,2-39-124-22,America/Los_Angeles,712.0,,400.0,8.0,20.0,509.0,"Tue, 27 Nov 2018 17:31:23 GMT",True,"Wed, 28 Nov 2018 02:00:23 GMT",712.0
,,,,,,5c2e89aff9af8b13dab0794a,39.0,"Tue, 27 Nov 2018 17:32:14 GMT","Wed, 28 Nov 2018 05:11:09 GMT","Tue, 27 Nov 2018 18:39:54 GMT",1.78,2_39_91_437_2018-11-27 17:32:13.722906,2.0,CA-317,2-39-91-437,America/Los_Angeles,324.0,,400.0,8.0,20.0,154.0,"Tue, 27 Nov 2018 17:32:29 GMT",True,"Tue, 27 Nov 2018 20:06:14 GMT",324.0
,,,,,,5c2e89aff9af8b13dab0794b,39.0,"Tue, 27 Nov 2018 17:33:22 GMT","Wed, 28 Nov 2018 02:01:24 GMT","Tue, 27 Nov 2018 20:44:26 GMT",9.099,2_39_90_440_2018-11-27 17:33:21.940587,2.0,CA-500,2-39-90-440,America/Los_Angeles,714.0,,200.0,16.0,80.0,375.0,"Tue, 27 Nov 2018 17:33:34 GMT",True,"Tue, 27 Nov 2018 23:48:22 GMT",714.0
,,,,,,5c2e89aff9af8b13dab0794c,39.0,"Tue, 27 Nov 2018 17:33:42 GMT","Wed, 28 Nov 2018 01:37:57 GMT","Wed, 28 Nov 2018 00:20:28 GMT",11.973,2_39_95_444_2018-11-27 17:33:41.968211,2.0,CA-497,2-39-95-444,America/Los_Angeles,1095.0,,400.0,12.0,30.0,404.0,"Tue, 27 Nov 2018 17:34:02 GMT",True,"Wed, 28 Nov 2018 00:17:42 GMT",1095.0
,,,,,,5c2e89aff9af8b13dab0794d,39.0,"Tue, 27 Nov 2018 17:54:58 GMT","Wed, 28 Nov 2018 02:48:44 GMT","Tue, 27 Nov 2018 21:34:00 GMT",9.893,2_39_123_557_2018-11-27 17:54:58.064449,2.0,CA-503,2-39-123-557,America/Los_Angeles,1092.0,,500.0,25.0,50.0,713.0,"Tue, 27 Nov 2018 17:55:09 GMT",True,"Wed, 28 Nov 2018 05:47:58 GMT",1092.0
,,,,,,5c2e89aff9af8b13dab0794e,39.0,"Tue, 27 Nov 2018 18:00:11 GMT","Wed, 28 Nov 2018 01:50:14 GMT","Tue, 27 Nov 2018 18:33:16 GMT",1.052,2_39_92_436_2018-11-27 18:00:10.899571,2.0,CA-318,2-39-92-436,America/Los_Angeles,755.0,,400.0,32.0,80.0,425.0,"Tue, 27 Nov 2018 18:00:26 GMT",True,"Wed, 28 Nov 2018 01:05:11 GMT",755.0
,,,,,,5c2e89aff9af8b13dab0794f,39.0,"Tue, 27 Nov 2018 18:09:01 GMT","Wed, 28 Nov 2018 02:18:51 GMT","Wed, 28 Nov 2018 02:18:47 GMT",8.819,2_39_126_560_2018-11-27 18:09:01.164645,2.0,CA-506,2-39-126-560,America/Los_Angeles,697.0,,300.0,12.0,40.0,442.0,"Tue, 27 Nov 2018 18:09:23 GMT",True,"Wed, 28 Nov 2018 01:31:01 GMT",697.0
,,,,,,,,,,,,,,,,,,,300.0,12.0,40.0,442.0,"Tue, 27 Nov 2018 18:09:54 GMT",True,"Wed, 28 Nov 2018 01:31:01 GMT",697.0
,,,,,,5c2e89aff9af8b13dab07950,39.0,"Tue, 27 Nov 2018 18:11:29 GMT","Wed, 28 Nov 2018 03:08:16 GMT","Wed, 28 Nov 2018 01:47:29 GMT",11.148,2_39_139_567_2018-11-27 18:11:29.199884,2.0,CA-513,2-39-139-567,America/Los_Angeles,558.0,,222.0,11.1,50.0,514.0,"Tue, 27 Nov 2018 18:11:37 GMT",True,"Wed, 28 Nov 2018 02:45:29 GMT",558.0
,,,,,,5c2e89aff9af8b13dab07951,39.0,"Tue, 27 Nov 2018 18:31:50 GMT","Wed, 28 Nov 2018 00:23:52 GMT","Tue, 27 Nov 2018 22:01:32 GMT",18.045,2_39_128_562_2018-11-27 18:31:49.878432,2.0,CA-508,2-39-128-562,America/Los_Angeles,1001.0,,240.0,19.2,80.0,307.0,"Tue, 27 Nov 2018 18:31:54 GMT",True,"Tue, 27 Nov 2018 23:38:50 GMT",1001.0
,,,,,,5c2e89aff9af8b13dab07952,39.0,"Tue, 27 Nov 2018 18:33:48 GMT","Wed, 28 Nov 2018 01:43:37 GMT","Tue, 27 Nov 2018 22:09:00 GMT",5.488,2_39_130_564_2018-11-27 18:33:47.884735,2.0,CA-510,2-39-130-564,America/Los_Angeles,1094.0,,400.0,8.0,20.0,98.0,"Tue, 27 Nov 2018 18:34:35 GMT",True,"Tue, 27 Nov 2018 20:11:48 GMT",1094.0
,,,,,,5c2e89aff9af8b13dab07953,39.0,"Tue, 27 Nov 2018 19:24:33 GMT","Tue, 27 Nov 2018 20:05:04 GMT","Tue, 27 Nov 2018 20:01:31 GMT",0.564,2_39_127_19_2018-11-27 19:24:32.840689,2.0,CA-309,2-39-127-19,America/Los_Angeles,1359.0,,400.0,32.0,80.0,495.0,"Tue, 27 Nov 2018 19:25:15 GMT",True,"Wed, 28 Nov 2018 03:39:33 GMT",1359.0
,,,,,,5c2e89aff9af8b13dab07954,39.0,"Tue, 27 Nov 2018 19:37:54 GMT","Wed, 28 Nov 2018 03:37:41 GMT","Tue, 27 Nov 2018 22:45:12 GMT",6.605,2_39_131_565_2018-11-27 19:37:53.891885,2.0,CA-511,2-39-131-565,America/Los_Angeles,1124.0,,400.0,8.0,20.0,53.0,"Tue, 27 Nov 2018 19:38:24 GMT",True,"Tue, 27 Nov 2018 20:30:54 GMT",1124.0
,,,,,,5c2e89aff9af8b13dab07955,39.0,"Tue, 27 Nov 2018 20:18:20 GMT","Wed, 28 Nov 2018 02:04:52 GMT","Tue, 27 Nov 2018 23:11:36 GMT",4.746,2_39_127_19_2018-11-27 20:18:20.217180,2.0,CA-309,2-39-127-19,America/Los_Angeles,891.0,,300.0,6.0,20.0,248.0,"Tue, 27 Nov 2018 20:18:49 GMT",True,"Wed, 28 Nov 2018 00:26:20 GMT",891.0
,,,,,,5c2e89aff9af8b13dab07956,39.0,"Tue, 27 Nov 2018 20:42:06 GMT","Wed, 28 Nov 2018 10:05:06 GMT","Tue, 27 Nov 2018 21:51:59 GMT",1.961,2_39_128_18_2018-11-27 20:42:06.278530,2.0,CA-308,2-39-128-18,America/Los_Angeles,1082.0,,400.0,16.0,40.0,291.0,"Tue, 27 Nov 2018 20:42:30 GMT",True,"Wed, 28 Nov 2018 01:33:06 GMT",1082.0
,,,,,,5c2e89aff9af8b13dab07957,39.0,"Tue, 27 Nov 2018 22:16:02 GMT","Wed, 28 Nov 2018 03:41:35 GMT","Wed, 28 Nov 2018 01:58:48 GMT",10.442,2_39_89_439_2018-11-27 22:16:01.922444,2.0,CA-501,2-39-89-439,America/Los_Angeles,777.0,,600.0,24.0,40.0,188.0,"Tue, 27 Nov 2018 22:18:07 GMT",True,"Wed, 28 Nov 2018 01:24:02 GMT",777.0
,,,,,,5c2e89aff9af8b13dab07958,39.0,"Tue, 27 Nov 2018 23:26:17 GMT","Wed, 28 Nov 2018 02:03:35 GMT","Wed, 28 Nov 2018 02:03:27 GMT",16.75,2_39_125_21_2018-11-27 23:26:17.230998,2.0,CA-311,2-39-125-21,America/Los_Angeles,222.0,,400.0,44.0,110.0,155.0,"Tue, 27 Nov 2018 23:26:29 GMT",True,"Wed, 28 Nov 2018 02:01:17 GMT",222.0
,,,,,,5c2e89aff9af8b13dab07959,39.0,"Tue, 27 Nov 2018 23:46:31 GMT","Wed, 28 Nov 2018 00:54:49 GMT","Wed, 28 Nov 2018 00:16:46 GMT",0.8516872222222223,2_39_79_376_2018-11-27 23:46:30.646162,2.0,CA-324,2-39-79-376,America/Los_Angeles,,,,,,,,,,
,,,,,,5c2e89aff9af8b13dab0795a,39.0,"Wed, 28 Nov 2018 00:15:58 GMT","Wed, 28 Nov 2018 02:16:52 GMT","Wed, 28 Nov 2018 02:04:59 GMT",10.904,2_39_90_26_2018-11-28 00:15:57.896344,2.0,CA-316,2-39-90-26,America/Los_Angeles,69.0,,200.0,20.0,100.0,216.0,"Wed, 28 Nov 2018 00:16:25 GMT",True,"Wed, 28 Nov 2018 03:51:58 GMT",69.0
,,,,,,,,,,,,,,,,,,,200.0,12.0,60.0,157.0,"Wed, 28 Nov 2018 00:17:11 GMT",True,"Wed, 28 Nov 2018 02:52:58 GMT",69.0
,,,,,,5c2e89aff9af8b13dab0795b,39.0,"Wed, 28 Nov 2018 01:53:43 GMT","Wed, 28 Nov 2018 05:47:27 GMT","Wed, 28 Nov 2018 05:47:23 GMT",13.691,2_39_79_377_2018-11-28 01:53:42.586902,2.0,CA-325,2-39-79-377,America/Los_Angeles,1135.0,,400.0,20.0,50.0,219.0,"Wed, 28 Nov 2018 01:53:43 GMT",True,"Wed, 28 Nov 2018 05:32:43 GMT",1135.0
,,,,,,5c2e89aff9af8b13dab0795c,39.0,"Wed, 28 Nov 2018 02:36:43 GMT","Wed, 28 Nov 2018 07:04:07 GMT","Wed, 28 Nov 2018 04:30:04 GMT",12.072,2_39_127_19_2018-11-28 02:36:43.215388,2.0,CA-309,2-39-127-19,America/Los_Angeles,754.0,,300.0,15.0,50.0,152.0,"Wed, 28 Nov 2018 02:36:54 GMT",True,"Wed, 28 Nov 2018 05:08:43 GMT",754.0
,,,,,,5c2e89aff9af8b13dab0795d,39.0,"Wed, 28 Nov 2018 02:52:04 GMT","Wed, 28 Nov 2018 04:34:23 GMT","Wed, 28 Nov 2018 04:05:33 GMT",2.557,2_39_139_28_2018-11-28 02:52:04.018958,2.0,CA-303,2-39-139-28,America/Los_Angeles,675.0,,313.0,6.26,20.0,208.0,"Wed, 28 Nov 2018 02:52:07 GMT",True,"Wed, 28 Nov 2018 06:20:04 GMT",675.0
,,,,,,5c2e89aff9af8b13dab0795e,39.0,"Wed, 28 Nov 2018 03:57:42 GMT","Wed, 28 Nov 2018 06:49:31 GMT","Wed, 28 Nov 2018 06:45:26 GMT",18.696,2_39_79_380_2018-11-28 03:57:42.034297,2.0,CA-489,2-39-79-380,America/Los_Angeles,222.0,,400.0,44.0,110.0,200.0,"Wed, 28 Nov 2018 03:57:55 GMT",True,"Wed, 28 Nov 2018 07:17:42 GMT",222.0
,,,,,,5c2e89aff9af8b13dab0795f,39.0,"Wed, 28 Nov 2018 05:48:50 GMT","Wed, 28 Nov 2018 06:34:47 GMT","Wed, 28 Nov 2018 06:34:40 GMT",4.884,2_39_139_28_2018-11-28 05:48:49.739171,2.0,CA-303,2-39-139-28,America/Los_Angeles,516.0,,250.0,17.5,70.0,44.0,"Wed, 28 Nov 2018 05:48:54 GMT",True,"Wed, 28 Nov 2018 06:32:50 GMT",516.0
,,,,,,5c2e89e7f9af8b13dab07960,39.0,"Wed, 28 Nov 2018 14:31:52 GMT","Thu, 29 Nov 2018 00:15:21 GMT","Wed, 28 Nov 2018 19:07:54 GMT",15.875,2_39_79_379_2018-11-28 14:31:52.054563,2.0,CA-327,2-39-79-379,America/Los_Angeles,1092.0,,500.0,25.0,50.0,713.0,"Wed, 28 Nov 2018 14:32:21 GMT",True,"Thu, 29 Nov 2018 02:24:52 GMT",1092.0
,,,,,,5c2e89e7f9af8b13dab07961,39.0,"Wed, 28 Nov 2018 14:50:52 GMT","Thu, 29 Nov 2018 01:18:45 GMT","Wed, 28 Nov 2018 17:11:17 GMT",7.748,2_39_79_380_2018-11-28 14:50:52.153147,2.0,CA-489,2-39-79-380,America/Los_Angeles,677.0,,325.0,19.5,60.0,449.0,"Wed, 28 Nov 2018 14:51:02 GMT",True,"Wed, 28 Nov 2018 22:19:52 GMT",677.0
,,,,,,5c2e89e7f9af8b13dab07962,39.0,"Wed, 28 Nov 2018 14:55:28 GMT","Thu, 29 Nov 2018 00:08:41 GMT","Wed, 28 Nov 2018 18:17:53 GMT",7.462,2_39_79_381_2018-11-28 14:55:28.436978,2.0,CA-490,2-39-79-381,America/Los_Angeles,66.0,,313.0,9.39,30.0,368.0,"Wed, 28 Nov 2018 14:55:45 GMT",True,"Wed, 28 Nov 2018 21:03:28 GMT",66.0
,,,,,,5c2e89e7f9af8b13dab07963,39.0,"Wed, 28 Nov 2018 15:06:00 GMT","Wed, 28 Nov 2018 23:53:48 GMT","Wed, 28 Nov 2018 18:43:23 GMT",18.386,2_39_88_24_2018-11-28 15:05:59.975258,2.0,CA-314,2-39-88-24,America/Los_Angeles,560.0,,273.0,21.84,80.0,272.0,"Wed, 28 Nov 2018 15:06:06 GMT",True,"Wed, 28 Nov 2018 19:38:00 GMT",560.0
,,,,,,,,,,,,,,,,,,,273.0,21.84,80.0,436.0,"Wed, 28 Nov 2018 17:50:12 GMT",True,"Wed, 28 Nov 2018 22:22:00 GMT",560.0
,,,,,,5c2e89e7f9af8b13dab07964,39.0,"Wed, 28 Nov 2018 15:14:35 GMT","Wed, 28 Nov 2018 21:52:11 GMT","Wed, 28 Nov 2018 21:53:10 GMT",0.915,2_39_79_377_2018-11-28 15:14:34.758083,2.0,CA-325,2-39-79-377,America/Los_Angeles,,,,,,,,,,
,,,,,,5c2e89e7f9af8b13dab07965,39.0,"Wed, 28 Nov 2018 15:14:44 GMT","Thu, 29 Nov 2018 01:48:40 GMT","Wed, 28 Nov 2018 17:39:37 GMT",5.235,2_39_79_376_2018-11-28 15:14:44.319253,2.0,CA-324,2-39-79-376,America/Los_Angeles,1097.0,,600.0,12.0,20.0,618.0,"Wed, 28 Nov 2018 15:15:03 GMT",True,"Thu, 29 Nov 2018 01:32:44 GMT",1097.0
,,,,,,5c2e89e7f9af8b13dab07966,39.0,"Wed, 28 Nov 2018 15:40:34 GMT","Thu, 29 Nov 2018 06:18:48 GMT","Wed, 28 Nov 2018 18:20:01 GMT",5.889,2_39_79_378_2018-11-28 15:40:33.729561,2.0,CA-326,2-39-79-378,America/Los_Angeles,566.0,,250.0,7.5,30.0,516.0,"Wed, 28 Nov 2018 15:40:54 GMT",True,"Thu, 29 Nov 2018 00:16:34 GMT",566.0
,,,,,,5c2e89e7f9af8b13dab07967,39.0,"Wed, 28 Nov 2018 15:49:52 GMT","Thu, 29 Nov 2018 00:13:34 GMT","Wed, 28 Nov 2018 17:30:29 GMT",6.791,2_39_79_383_2018-11-28 15:49:52.423434,2.0,CA-492,2-39-79-383,America/Los_Angeles,1001.0,,240.0,19.2,80.0,307.0,"Wed, 28 Nov 2018 15:50:04 GMT",True,"Wed, 28 Nov 2018 20:56:52 GMT",1001.0
,,,,,,5c2e89e7f9af8b13dab07968,39.0,"Wed, 28 Nov 2018 16:12:43 GMT","Thu, 29 Nov 2018 01:07:03 GMT","Wed, 28 Nov 2018 21:26:06 GMT",13.04,2_39_78_367_2018-11-28 16:12:43.045712,2.0,CA-494,2-39-78-367,America/Los_Angeles,671.0,,364.0,18.2,50.0,276.0,"Wed, 28 Nov 2018 16:12:54 GMT",True,"Wed, 28 Nov 2018 20:48:43 GMT",671.0
,,,,,,,,,,,,,,,,,,,364.0,18.2,50.0,409.0,"Wed, 28 Nov 2018 16:13:06 GMT",True,"Wed, 28 Nov 2018 23:01:43 GMT",671.0
,,,,,,5c2e89e7f9af8b13dab07969,39.0,"Wed, 28 Nov 2018 16:14:47 GMT","Thu, 29 Nov 2018 01:45:46 GMT","Wed, 28 Nov 2018 21:36:52 GMT",14.211,2_39_78_366_2018-11-28 16:14:47.025374,2.0,CA-323,2-39-78-366,America/Los_Angeles,22.0,,350.0,17.5,50.0,557.0,"Wed, 28 Nov 2018 16:15:24 GMT",True,"Thu, 29 Nov 2018 01:31:47 GMT",22.0
,,,,,,5c2e89e7f9af8b13dab0796a,39.0,"Wed, 28 Nov 2018 16:17:55 GMT","Wed, 28 Nov 2018 21:38:22 GMT","Wed, 28 Nov 2018 18:42:20 GMT",15.816,2_39_91_441_2018-11-28 16:17:55.157777,2.0,CA-499,2-39-91-441,America/Los_Angeles,234.0,,250.0,20.0,80.0,522.0,"Wed, 28 Nov 2018 16:18:23 GMT",True,"Thu, 29 Nov 2018 00:59:55 GMT",234.0
,,,,,,5c2e89e7f9af8b13dab0796b,39.0,"Wed, 28 Nov 2018 16:24:51 GMT","Wed, 28 Nov 2018 23:14:45 GMT","Wed, 28 Nov 2018 18:35:09 GMT",12.808,2_39_131_30_2018-11-28 16:24:51.171005,2.0,CA-305,2-39-131-30,America/Los_Angeles,1153.0,,500.0,20.0,40.0,403.0,"Wed, 28 Nov 2018 16:24:57 GMT",True,"Wed, 28 Nov 2018 23:07:51 GMT",1153.0
,,,,,,5c2e89e7f9af8b13dab0796c,39.0,"Wed, 28 Nov 2018 16:25:34 GMT","Wed, 28 Nov 2018 23:14:56 GMT","Wed, 28 Nov 2018 18:32:27 GMT",12.08,2_39_123_23_2018-11-28 16:25:33.851774,2.0,CA-313,2-39-123-23,America/Los_Angeles,68.0,,200.0,14.0,70.0,389.0,"Wed, 28 Nov 2018 16:26:09 GMT",True,"Wed, 28 Nov 2018 22:54:34 GMT",68.0
,,,,,,5c2e89e7f9af8b13dab0796d,39.0,"Wed, 28 Nov 2018 16:33:36 GMT","Wed, 28 Nov 2018 18:26:34 GMT","Wed, 28 Nov 2018 18:07:48 GMT",0.874,2_39_78_361_2018-11-28 16:33:35.686051,2.0,CA-493,2-39-78-361,America/Los_Angeles,,,,,,,,,,
,,,,,,5c2e89e7f9af8b13dab0796e,39.0,"Wed, 28 Nov 2018 16:35:56 GMT","Thu, 29 Nov 2018 01:32:58 GMT","Wed, 28 Nov 2018 19:43:06 GMT",13.07,2_39_139_28_2018-11-28 16:35:55.622452,2.0,CA-303,2-39-139-28,America/Los_Angeles,559.0,,313.0,15.65,50.0,536.0,"Wed, 28 Nov 2018 16:36:27 GMT",True,"Thu, 29 Nov 2018 01:31:56 GMT",559.0
,,,,,,5c2e89e7f9af8b13dab0796f,39.0,"Wed, 28 Nov 2018 16:38:38 GMT","Thu, 29 Nov 2018 01:39:18 GMT","Wed, 28 Nov 2018 18:48:01 GMT",13.844,2_39_89_25_2018-11-28 16:38:38.200344,2.0,CA-315,2-39-89-25,America/Los_Angeles,945.0,,600.0,30.0,50.0,394.0,"Wed, 28 Nov 2018 16:38:50 GMT",True,"Wed, 28 Nov 2018 23:12:38 GMT",945.0
,,,,,,5c2e89e7f9af8b13dab07970,39.0,"Wed, 28 Nov 2018 16:44:28 GMT","Thu, 29 Nov 2018 02:27:17 GMT","Wed, 28 Nov 2018 18:53:30 GMT",6.331,2_39_129_17_2018-11-28 16:44:27.728475,2.0,CA-307,2-39-129-17,America/Los_Angeles,712.0,,400.0,8.0,20.0,509.0,"Wed, 28 Nov 2018 16:44:44 GMT",True,"Thu, 29 Nov 2018 01:13:28 GMT",712.0
,,,,,,5c2e89e7f9af8b13dab07971,39.0,"Wed, 28 Nov 2018 16:48:12 GMT","Thu, 29 Nov 2018 02:23:20 GMT","Thu, 29 Nov 2018 01:36:37 GMT",13.887,2_39_78_364_2018-11-28 16:48:11.700507,2.0,CA-495,2-39-78-364,America/Los_Angeles,1102.0,,250.0,15.0,60.0,519.0,"Wed, 28 Nov 2018 16:49:11 GMT",True,"Thu, 29 Nov 2018 01:27:12 GMT",1102.0
